Unnamed: 0,ztfname,redshift,redshift_err,source,t0,x0,x1,c,t0_err,x0_err,x1_err,c_err,cov_t0_x0,cov_t0_x1,cov_t0_c,cov_x0_x1,cov_x0_c,cov_x1_c,mwebv,mwr_v,mwebv_err,fitprob,ra,dec,sn_type,sub_type,lccoverage_flag,fitquality_flag,iau_name,frac_fitted,ra_host,dec_host,mass_err,mass,restframe_gz,restframe_gz_err,d_dlr,ANGSEP_ARCSEC,TARGETID,RA,DEC,DESI_TARGET,SPECTYPE,Z,ZWARN,ABS_DIFF,RESIDUAL,residual_centered,VDISP,LOGMSTAR,SFR,DN4000,ABSMAG01_SDSS_G,ABSMAG01_SDSS_R
861,ZTF18acwwowy,0.05507219,1.38E-05,z_gal,58482.29884,0.001584625,0.75856097,-0.0493855,0.124927337,5.05E-05,0.115362897,0.030016447,-6.67E-07,-3.72E-05,9.52E-05,-8.91E-07,-1.27E-06,-9.97E-05,0.012563455,3.1,0,0.73793468,180.577896,59.256734,snia-cosmo,norm,1,1,2018kxz,100,180.5806016,59.256162,0.103324731,9.979,0.85869653,0.021400935,1.038435312,1.57E-10,3.96334E+16,180.5806016,59.256162,5.76461E+18,GALAXY,0.055072433,0,2.43E-07,-2.43E-07,-0.054995355,125,10.206059,0.12197096,1.4810076,-19.15701,-19.77387
868,ZTF18acxijqw,0.0817615,1.46E-05,z_gal,58476.05223,0.000723275,0.803350823,0.106513755,0.351931503,2.93E-05,0.391149874,0.038949362,-1.03E-06,-0.054495189,0.001953527,-4.47E-06,-9.16E-07,0.002360692,0.038629117,3.1,0,0.011356747,13.615131,24.628891,snia-cosmo,91t,1,1,2018kgv,100,13.61500539,24.62921222,0.101434708,10.079,1.14169653,0.023345235,0.473886939,1.14E-11,3.96284E+16,13.61500539,24.62921222,5.76461E+18,GALAXY,0.081760108,0,1.39E-06,1.39E-06,0.460511118,99.594696,10.148918,1.6077062,1.6121647,-18.76669,-19.5601
870,ZTF18acxyarg,0.04082876,1.22E-05,z_gal,58484.5188,0.002056174,-0.094503552,0.016968169,0.135008381,7.23E-05,0.158981324,0.031680937,9.05E-07,0.004482797,-0.000492741,-2.45E-06,-1.99E-06,0.000390803,0.046612157,3.1,0,0.963070343,120.110013,42.821445,snia-cosmo,norm,1,1,2018kij,100,120.1104044,42.82127559,0.102839681,9.182,0.76369653,0.025612497,0.336753426,3.75E-11,3.96331E+16,120.1104044,42.82127559,5.76461E+18,GALAXY,0.040827844,0,9.16E-07,9.16E-07,-0.105468709,147.36015,9.312892,0,1.2570589,-17.602514,-18.198427
872,ZTF18acyawjf,0.07885243,1.08E-05,z_gal,58481.44916,0.000368225,0.06757337,0.216049059,0.228042389,1.65E-05,0.194711776,0.039904082,4.29E-07,-0.012098002,-0.001034233,-8.80E-07,-5.18E-07,-0.001659609,0.023906766,3.1,0,0.705233322,162.94221,-6.885784,snia-cosmo,norm,1,1,2018ktc,100,162.9428959,-6.886833222,0.11461239,9.682,0.67169653,0.029966648,1.332954348,1.02E-10,3.96276E+16,162.9428959,-6.886833222,5.76461E+18,GALAXY,0.078851761,0,6.69E-07,6.69E-07,0.096317652,215.51477,9.796946,0.69338465,1.1243647,-19.364857,-19.784374
873,ZTF18acybdar,0.06436144,1.43E-05,z_gal,58486.88775,0.001224171,0.740192455,-0.065525116,0.182054492,3.79E-05,0.128924134,0.029701714,-7.16E-07,-0.009456317,0.000191346,-1.30E-07,-9.47E-07,-0.000256427,0.017222528,3.1,0,0.928613143,176.083431,34.514761,snia-cosmo,norm,1,1,2018kku,100,176.0833784,34.51466021,0.109658561,8.852,0.77169653,0.046065171,0.268117287,0,3.9633E+16,176.0833784,34.51466021,5.76461E+18,GALAXY,0.064362009,0,5.69E-07,-5.69E-07,-0.028699077,125,8.708845,0,1.5276737,-16.438555,-17.022207
874,ZTF18acybqhe,0.02344521,1.26E-05,z_gal,58336.25789,0.003949926,0.740798997,0.079370328,7.064582693,0.001436566,7.125687412,0.949744492,-0.049537815,1925.860967,46.91976187,-0.079010721,-0.001931332,74.7302288,0.031030595,3.1,0,0,203.210417,7.310819,snia-pec,91bg,0,0,2018efm,100,203.177286,7.327246805,0.142130222,11.013,1.30369653,0.018439089,5.589308467,0,3.9628E+16,203.177286,7.327246805,5.76461E+18,GALAXY,0.023447479,0,2.27E-06,-2.27E-06,-0.572433726,283.83102,11.276953,0.5829842,1.7668884,-20.349129,-21.321482
875,ZTF18acyctqi,0.07629728,1.08E-05,z_gal,58473.05995,0.000692399,-0.099547706,-0.11717494,0.747008209,2.91E-05,0.359801401,0.038743835,-7.12E-06,-0.212029224,4.64E-05,5.20E-07,-8.54E-07,0.001118542,0.011849603,3.1,0,0.779777142,210.384028,31.152785,snia-cosmo,norm,0,1,2018kbj,100,210.3836551,31.15230659,0.110923397,8.853,0.70969653,0.058591808,1.263695812,0,3.96285E+16,210.3836551,31.15230659,5.76461E+18,GALAXY,0.076300796,0,3.52E-06,-3.52E-06,-0.2830396,125,8.594718,0,1.2312821,-17.04134,-17.428125
877,ZTF18acynmcp,0.06856741,1.02E-05,z_gal,58473.66231,0.00093428,-0.570735118,-0.069500824,0.500707149,3.50E-05,0.357235968,0.035505971,-2.04E-06,-0.148702592,0.001028107,-1.52E-06,-1.06E-06,0.00138573,0.018877982,3.1,0,0.370873509,7.288473,-0.105409,snia-cosmo,norm,1,1,2018kil,100,7.288273146,-0.10534094,0.116107709,8.738,0.49669653,0.041677332,0.211212598,1.79E-13,3.96278E+16,7.288273146,-0.10534094,5.76461E+18,GALAXY,0.068567541,0,1.31E-07,-1.31E-07,0.019395135,125,8.570433,0.11910178,1.1582054,-17.412302,-17.604311
878,ZTF18acynoro,0.06410411,1.55E-05,z_gal,58477.95391,0.001003562,-3.059801073,0.008164705,1.238396538,0.000624496,5.707269049,0.446178139,-6.35E-05,5.74168901,0.054802234,-7.96E-05,-0.000301511,0.051483963,0.02004888,3.1,0,0,6.826831,3.612246,snia-cosmo,norm,0,0,2018klm,100,6.825728452,3.612330723,0.164805946,10.559,1.26669653,0.018439089,0.80548841,0,3.96279E+16,6.825728452,3.612330723,5.76461E+18,GALAXY,0.064100965,0,3.14E-06,3.14E-06,0.579215443,152.7748,10.909455,0,2.1637168,-19.704132,-20.657816
879,ZTF18acyyhgi,0.0370967,1.14E-05,z_gal,58476.70073,0.003829575,-0.245988707,-0.162917034,0.240296126,0.000743521,0.895876284,0.144988903,-4.91E-05,0.032450419,0.010177677,-0.000637964,-0.000108391,0.124428237,0.067628583,3.1,0,0.748756906,243.505791,20.43995,snia-cosmo,norm,1,0,2018jum,100,243.5053425,20.44026837,0.10384604,10.128,0.84669653,0.018439089,0.237787167,1.95E-10,3.96283E+16,243.5053425,20.44026837,5.76461E+18,GALAXY,0.037096858,0,1.58E-07,-1.58E-07,-0.168740289,125,10.3254175,0.282284,1.5733829,-19.385502,-20.03603
885,ZTF18aczdtgn,0.07022427,2.29E-05,z_gal,58484.18869,0.000678219,-1.622281264,-0.058927356,0.343775542,2.75E-05,0.124899854,0.04110863,-3.07E-06,-0.013696587,0.003871013,9.82E-08,-8.79E-07,-0.002464638,0.030710876,3.1,0,1.84E-18,143.915312,-5.251745,snia,,1,0,2018kww,100,143.9151869,-5.251848625,0.115104301,10.111,1.29269653,0.020615528,0.223698732,0,3.96277E+16,143.9151869,-5.251848625,5.76461E+18,GALAXY,0.07022219,0,2.08E-06,2.08E-06,-0.073508599,127.28025,10.193914,0,2.110608,-18.484518,-19.474752
889,ZTF18aczesom,0.06719896,2.00E-05,z_gal,58458.87245,0.000839514,-1.299925465,-0.095186734,0.279856086,4.26E-05,0.261815444,0.042914779,-4.34E-06,0.006205698,0.000855866,-5.43E-06,-1.35E-06,0.001382947,0.026642837,3.1,0,0.571979836,172.679365,-6.127099,snia-cosmo,norm,0,1,2018jpr,100,172.6793738,-6.127764608,0.110072703,10.333,1.40269653,0.019104973,0.570137528,0,3.96276E+16,172.6793738,-6.127764608,1.15292E+18,GALAXY,0.067195388,0,3.57E-06,3.57E-06,-0.104261133,76.34937,10.589922,0,1.7797408,-18.63709,-19.605549
895,ZTF18adacoaj,0.10217491,2.12E-05,z_gal,58478.9606,0.000292837,-2.129988055,0.182247125,0.359582941,1.75E-05,0.242467482,0.056315712,2.15E-08,-0.009185139,-0.000331158,-9.91E-07,-8.10E-07,-0.002121332,0.045936534,3.1,0,1.31E-05,137.315511,13.385497,snia,,1,1,2018knf,100,137.3156672,13.38544046,0.124402572,11.011,1.39569653,0.022803509,0.121485721,5.72E-12,2.84285E+15,137.3156672,13.38544046,4.61169E+18,GALAXY,0.102173293,0,1.62E-06,1.62E-06,0.693182103,263.65253,11.0067005,0.045837004,1.9268795,-19.97005,-20.998583
914,ZTF18adbidta,0.03808771,1.38E-05,z_gal,58412.66235,0.002291434,-1.733343069,-0.086365555,0.923570247,0.000260377,0.230206079,0.059957201,-0.000164776,-0.058636193,0.021715453,-2.09E-05,-1.26E-05,0.003002494,0.036317113,3.1,0,0.510208507,157.51635,-3.185785,snia-cosmo,norm,0,1,2018hnl,100,157.5444389,-3.163649088,0.148660687,11.298,1.39169653,0.018439089,4.784334237,1.33E-09,2.84245E+15,157.5444389,-3.163649088,4.61169E+18,GALAXY,0.038106823,0,1.91E-05,-1.91E-05,-0.196063521,369.47656,11.642155,0,2.0445907,-21.626898,-22.60194
923,ZTF19aaafgbt,0.1203569,1.02E-05,z_gal,58498.95132,0.000255164,1.338051416,-0.004427391,0.284871521,1.08E-05,0.414498463,0.03932947,5.93E-07,-0.015001949,-0.001328027,-2.50E-06,-3.20E-07,0.002862763,0.01433816,3.1,0,0.709988337,197.006913,42.013782,snia,,1,1,2019qj,100,197.0062225,42.01390017,0.111803399,9.663,0.64869653,0.033615473,0.655686498,1.52E-10,3.96331E+16,197.0062225,42.01390017,1.15292E+18,GALAXY,0.120356912,0,1.23E-08,-1.23E-08,-0.198884797,125,9.786727,0,1.1818187,-19.685434,-19.999647
928,ZTF19aaaonuk,0.05038431,1.51E-05,z_gal,58492.52629,0.000301565,-2.587585847,0.306073007,0.435366094,1.53E-05,0.202434035,0.045179134,1.70E-06,-0.065273454,-0.006889834,-6.29E-07,-6.28E-07,0.001499934,0.025976234,3.1,0,0.002179376,163.708502,-7.380991,snia-pec,91bg,1,1,2019cp,100,163.7143333,-7.38089377,0.152397507,10.551,1.28969653,0.018439089,3.687664496,0.002563783,3.96276E+16,163.7143332,-7.380894476,5.76461E+18,GALAXY,0.050398577,0,1.43E-05,-1.43E-05,-0.437316002,199.41629,10.653041,0.000194985,1.9628626,-19.316044,-20.282906
929,ZTF19aaaphpx,0.06344309,1.28E-05,z_gal,58209.49,0.000530624,-1.956230142,0.21585712,0.456679747,3.18E-05,0.387405516,0.076613235,8.04E-06,-0.054240838,-0.018119572,-5.05E-06,-1.67E-06,-0.002249565,0.029118858,3.1,0,0.019599417,201.454444,-7.107785,snia-cosmo,norm,0,1,2018alh,100,201.4539685,-7.107513545,0.103077641,10.469,1.16369653,0.018384776,0.605949161,1.02E-10,3.96276E+16,201.4539685,-7.107513545,5.76461E+18,GALAXY,0.063442109,0,9.81E-07,9.81E-07,0.320691352,211.77509,11.174992,0,1.566837,-19.610584,-20.411924
931,ZTF19aaarhtg,0.02801,0.00014142,z_override,59047.51031,0.000553326,-2.108299143,0.595254159,0.225045332,2.53E-05,0.145065663,0.038404331,-1.37E-06,-0.008824802,0.000839105,-3.43E-07,-8.68E-07,0.0001457,0.077658829,3.1,0,7.10E-22,318.10136,13.004712,snia,,1,0,2020pki,98.05825243,318.1011467,13.00486847,0.152397507,9.802,1.29169653,0.018439089,0.281897712,0.004952584,3.96281E+16,318.1011479,13.00486906,1.15292E+18,GALAXY,0.027664379,0,0.000345621,0.000345621,-0.283460627,171.92368,9.991099,0.027229259,2.0186474,-17.738068,-18.686985
935,ZTF19aabvfwn,0.04131744,1.65E-05,z_gal,58501.85088,0.001737884,-1.39440609,0.004214223,0.164848703,6.91E-05,0.307179604,0.036856782,-1.68E-06,0.029807344,-0.001281402,-9.43E-06,-1.96E-06,0.000571236,0.034619808,3.1,0,0.328836088,129.06155,-5.350544,snia-cosmo,norm,1,1,2019jf,100,129.0584966,-5.351085071,0.179446371,10.398,1.30969653,0.018439089,1.35400687,0,3.96277E+16,129.0584966,-5.351085071,5.76461E+18,GALAXY,0.0413179,0,4.60E-07,-4.60E-07,-0.092371155,152.78679,10.665983,0,1.9425521,-19.370296,-20.33542
940,ZTF19aacijie,0.06158193,1.52E-05,z_gal,58502.25402,0.000907861,-1.839959038,-0.089393958,0.092859529,3.05E-05,0.144364899,0.030702406,-2.29E-08,0.00424323,-0.000368444,-1.12E-06,-8.22E-07,0.000649413,0.010516304,3.1,0,1,143.865715,53.77018,snia-cosmo,norm,1,1,2019qb,100,143.8672614,53.76303764,0.140716026,10.226,1.30169653,0.018439089,6.458633869,0,3.96333E+16,143.8672614,53.76303764,1.15292E+18,GALAXY,0.061585937,0,4.01E-06,-4.01E-06,-0.113360775,151.71034,10.401956,0,2.1305766,-19.138912,-20.097422
942,ZTF19aacivvy,0.03319918,1.51E-05,z_gal,58500.54112,0.00455343,1.311734259,-0.175126907,0.158549715,0.000172333,0.21363156,0.036052607,-7.95E-07,0.001072903,-0.000541266,-1.63E-05,-4.92E-06,0.001179319,0.034700837,3.1,0,0.583570972,240.337743,15.444343,snia-cosmo,norm,0,1,2019pe,100,240.3375837,15.44456383,0.104120123,8.1,0.61669653,0.034438351,0.335525797,0,3.96282E+16,240.3375837,15.44456383,5.76461E+18,GALAXY,0.033199394,0,2.14E-07,-2.14E-07,-0.514514499,125,8.224036,0.007296598,1.2135203,-16.024496,-16.40551
949,ZTF19aadaszg,0.02177129,1.08E-05,z_gal,58511.1419,0.007150435,-4.999995339,0.122734999,1.017337959,0.003516767,5.123490084,0.338418981,-0.000255133,9.78E-05,0.017700614,-4.04E-08,-0.001232453,-4.08E-06,0.044052725,3.1,0,0.997595104,345.730058,8.402809,snia-cosmo,norm,0,0,2019rg,100,345.7304704,8.402684192,0.112712022,8.002,0.68969653,0.043908997,0.761890862,0,3.9628E+16,345.7304704,8.402684192,5.76461E+18,GALAXY,0.021771655,0,3.65E-07,-3.65E-07,0.95913982,125,7.66713,0.01343015,1.0177338,-15.017341,-15.420354
950,ZTF19aaddzpk,0.05369276,1.04E-05,z_gal,58504.89558,0.001134861,-1.938725846,-0.125637262,0.302921525,5.37E-05,0.319770716,0.077440976,9.29E-07,0.050944732,-0.002476866,-2.61E-06,-2.36E-06,-0.006374648,0.039233181,3.1,0,0.130067395,174.704728,-3.816068,snia-cosmo,norm,0,1,2019qr,100,174.7047536,-3.816580627,0.110494344,10.466,1.15169653,0.018439089,0.537181197,2.86E-12,3.96277E+16,174.7047536,-3.816580627,5.76461E+18,GALAXY,0.053693335,0,5.75E-07,-5.75E-07,-0.275683965,198.3943,10.7869005,0.49166176,1.3214283,-19.758394,-20.574995
956,ZTF19aadnxgj,0.03417008,1.03E-05,z_gal,58506.98027,0.001664809,-0.742495289,0.236848557,0.615231791,7.42E-05,0.240234701,0.043866593,5.13E-06,-0.093032664,-0.003388755,-3.21E-06,-2.57E-06,-0.000898732,0.040910747,3.1,0,0.676021025,233.515125,2.211116,snia-cosmo,norm,0,1,2019vv,100,233.5160578,2.210495891,0.105304321,10.097,1.09469653,0.019849433,0.664857624,0,3.96278E+16,233.5160578,2.210495891,5.76461E+18,GALAXY,0.034170624,0,5.44E-07,-5.44E-07,0.042399968,136.40726,10.9047985,0.008731884,1.3508868,-19.001804,-19.7602
965,ZTF19aadyioa,0.05341924,1.11E-05,z_gal,58516.72248,0.001604306,-0.267180021,-0.021057034,0.163242174,7.77E-05,0.199268683,0.036572939,4.16E-06,-0.015391812,-0.001613063,-1.03E-05,-2.43E-06,0.002865713,0.026365357,3.1,0,0.496236757,236.784016,33.214165,snia,,1,1,2019abl,100,236.7825175,33.21428491,0.102610916,9.184,0.54469653,0.029410882,1.710816427,2.57E-10,3.96329E+16,236.7825175,33.21428491,5.76461E+18,GALAXY,0.053421769,0,2.53E-06,-2.53E-06,0.140183999,125,9.228402,0.024185967,1.292727,-18.122475,-18.576256
971,ZTF19aaekvhn,0.06157618,1.14E-05,z_gal,58519.84059,0.000989747,-0.731813255,-0.071072762,0.136055768,3.69E-05,0.166935818,0.033838727,-4.97E-07,0.010153829,-9.73E-05,-2.10E-06,-1.05E-06,0.000742732,0.014265422,3.1,0,0.418054049,136.845674,75.781101,snia,,1,1,2019bac,100,136.8437182,75.78090548,0.113648581,8.928,0.36469653,0.028653098,1.066766544,0,3.96335E+16,136.8437182,75.78090548,1.15292E+18,GALAXY,0.061575705,0,4.75E-07,4.75E-07,-0.141233976,125,8.569198,0,1.1386765,-18.377123,-18.556463
972,ZTF19aaeopqn,0.03804996,2.62E-05,z_gal,58513.96433,0.000392562,-3.108427411,0.333844785,0.174252424,1.68E-05,0.259397325,0.040051878,3.09E-07,-0.013191111,0.000147445,-1.31E-06,-5.55E-07,0.000711006,0.012591755,3.1,0,4.96E-20,199.74858,32.974644,snia-pec,91bg,1,0,2019abk,100,199.7479541,32.97395712,0.109658561,9.673,1.26469653,0.022627417,0.719717647,0,3.96329E+16,199.7479541,32.97395712,5.76461E+18,GALAXY,0.038053698,0,3.74E-06,-3.74E-06,-0.61211959,125,9.706165,0,1.8090101,-17.613777,-18.508839
973,ZTF19aaeoqkk,0.06930955,1.16E-05,z_gal,58517.94746,0.000880011,0.116614662,0.007958587,0.13855798,2.90E-05,0.111437901,0.029199907,-1.63E-07,-0.003923609,2.94E-05,-7.00E-07,-6.94E-07,-0.000228192,0.014301652,3.1,0,0.278008546,224.046105,33.468202,snia-cosmo,norm,1,1,2019abg,100,224.0462054,33.46832008,0.111359777,8.984,0.72369653,0.03176476,0.266489803,0,3.9633E+16,224.0462054,33.46832008,5.76461E+18,GALAXY,0.06930964,0,8.97E-08,-8.97E-08,0.105204214,125,8.842911,0.006572549,1.1837944,-17.227705,-17.596231
974,ZTF19aaeoqst,0.05957972,1.38E-05,z_gal,58525,0.00071143,5,0.287734962,0.010358783,2.46E-05,0.008290816,0.032526437,-2.18E-18,-7.92E-25,1.63E-14,-4.76E-18,-6.68E-07,3.54E-14,0.052892253,3.1,0,5.52E-205,245.683295,24.01937,snia-pec,csm,0,0,2019agi,70,245.6836019,24.0204015,0.104403065,9.53,0.96069653,0.027802878,0.78316327,0,3.96284E+16,245.6836019,24.0204015,5.76461E+18,GALAXY,0.059580461,0,7.41E-07,-7.41E-07,-0.397087381,125,9.404368,0,1.614656,-17.692446,-18.391907
975,ZTF19aaephty,0.03867202,1.56E-05,z_gal,58514.22714,0.001940162,-4.999999978,-0.388103745,0.684133095,0.000452237,8.076066512,1.307697399,0.000163524,3.21E-06,-0.172842157,4.81E-10,-0.000471983,-6.37E-08,0.032740246,3.1,0,0,9.81592,6.688421,snia-cosmo,norm,0,0,2019aex,100,9.815442426,6.688478137,0.115602768,10.75,1.50169653,0.018384776,0.194973876,0,2.84269E+15,9.815442426,6.688478137,4.61169E+18,GALAXY,0.038612568,0,5.95E-05,5.95E-05,-0.74038385,207.83842,11.006247,0,2.0004256,-19.779524,-20.83315
979,ZTF19aafmfxg,0.04798486,1.76E-05,z_gal,58528.40209,0.002914364,0.667331599,-0.013871849,0.257196239,0.000111534,0.258055498,0.039731547,9.92E-06,-0.019979046,-0.003142742,-1.19E-05,-2.78E-06,-0.002146218,0.024991857,3.1,0,2.65E-05,162.952676,8.841018,snia-cosmo,91t,1,1,2019ahr,100,162.9522594,8.840944686,0.103077641,9.188,0.75669653,0.029732137,0.40031535,0,3.9628E+16,162.9522594,8.840944686,5.76461E+18,GALAXY,0.047988529,0,3.67E-06,-3.67E-06,0.419259692,108.76235,9.161532,0.011670874,1.1146103,-17.414278,-18.02467
980,ZTF19aafmhcl,0.06935096,1.14E-05,z_gal,58526.81255,0.001394794,0.771210423,-0.105890592,0.446433277,9.26E-05,0.369919828,0.0577852,-4.65E-06,-0.109142662,0.010164607,-1.25E-05,-4.93E-06,0.002070969,0.028107812,3.1,0,0.999598243,132.335991,11.198915,snia-cosmo,91t,1,1,2019ano,100,132.3353262,11.19796979,0.106282642,9.215,0.66669653,0.035341194,1.731423648,0,3.96281E+16,132.3353262,11.19796979,5.76461E+18,GALAXY,0.069352007,0,1.05E-06,-1.05E-06,0.154643803,306.23688,9.019516,0.03672061,1.0392715,-17.795364,-18.204302
982,ZTF19aafmwfc,0.08061758,1.27E-05,z_gal,58519.82342,0.000377588,0.856062358,0.16296632,0.609911192,4.95E-05,0.692088357,0.095996259,1.90E-05,-0.116909285,-0.036920882,-2.39E-05,-4.40E-06,0.032885813,0.021135474,3.1,0,0.008830914,193.350795,0.460749,snia,,0,1,2019agl,100,193.3509001,0.461154258,0.104694795,9.913,0.94169653,0.020615528,0.742754514,0,3.96278E+16,193.3509001,0.461154258,5.76461E+18,GALAXY,0.080617727,0,1.47E-07,-1.47E-07,-0.11376187,85.19263,9.891082,0.15706323,1.4644357,-18.569225,-19.278456
985,ZTF19aafnecv,0.03862097,1.00E-05,z_gal,58520,0.003165296,0.125617921,-0.067479673,0.053597818,0.000119252,0.110343864,0.0310379,-2.51E-15,2.22E-11,6.99E-13,-5.68E-06,-3.03E-06,0.000237697,0.046853951,3.1,0,0.748632751,255.268361,25.869776,snia-cosmo,norm,1,1,2019ago,100,255.268712,25.8688823,0.103580886,9.482,0.63469653,0.019104973,1.204992337,0.022755308,3.96284E+16,255.268706,25.86888552,5.76461E+18,GALAXY,0.038620404,0,5.66E-07,5.66E-07,-0.054088033,340.85168,9.478355,0.19266485,1.1278511,-18.443256,-18.835728
987,ZTF19aafwrhf,0.05274621,2.30E-05,z_gal,58836.84113,0.001029677,-2.637035861,0.24967264,0.098683791,9.17E-05,0.196809323,0.067804303,-2.82E-06,0.011670661,0.002084027,-8.53E-06,-6.05E-06,0.0054829,0.021853492,3.1,0,1,123.610777,9.645675,snia-cosmo,norm,1,1,2019wis,100,123.6107416,9.645558819,0.142130222,9.982,1.37869653,0.017691806,0.189600848,0.01355347,3.9628E+16,123.6107451,9.645557177,5.76461E+18,GALAXY,0.052752097,0,5.89E-06,-5.89E-06,0.83504071,251.97021,10.067148,0.045146015,1.9906014,-18.015802,-19.030794
990,ZTF19aagmpeq,0.06160913,1.74E-05,z_gal,58526.41201,0.001142148,1.0367969,-0.058487438,0.288504203,3.70E-05,0.216867444,0.036957333,8.59E-07,-0.049932986,-0.000313261,-1.57E-06,-9.80E-07,-0.000110648,0.015102938,3.1,0,0.897878577,179.678552,52.095058,snia-cosmo,norm,1,1,2019akf,100,179.680485,52.09414043,0.118726577,9.16,0.79069653,0.051739733,2.278959399,0,3.96333E+16,179.680485,52.09414043,5.76461E+18,GALAXY,0.061556704,0,5.24E-05,5.24E-05,-0.229118541,125,9.166672,0.02262106,1.1898148,-17.567326,-18.105263
991,ZTF19aagmsrr,0.02321267,1.26E-05,z_gal,58529.43096,0.008398701,0.546672919,-0.048967102,0.183873197,0.000290734,0.151128357,0.032123462,2.09E-06,-0.005782319,-0.000802926,-9.19E-06,-7.30E-06,-0.000748512,0.019182551,3.1,0,0.603369431,159.409931,37.458184,snia-cosmo,norm,1,1,2019aik,100,159.4080344,37.45569117,0.106282642,10.818,1.37969653,0.019104973,0.740274849,0,3.9633E+16,159.4080344,37.45569117,5.76461E+18,GALAXY,0.023213069,0,3.99E-07,-3.99E-07,-0.13576808,232.53006,11.1699705,0,1.9831991,-20.190125,-21.18027
993,ZTF19aahjhoy,0.01371287,1.08E-05,z_gal,58521.84808,0.001737642,-3.042293159,0.579331665,0.200331964,7.30E-05,0.146812563,0.039808785,-4.01E-06,0.006814353,0.001073486,-1.24E-06,-2.49E-06,0.000161169,0.0139802,3.1,0,2.05E-28,184.880145,49.814177,snia-pec,91bg,0,0,2019arb,100,184.8837423,49.8157348,0.192083315,10.508,1.34769653,0.019104973,0.46648219,2.29E-11,3.96332E+16,184.8837423,49.8157348,5.76461E+18,GALAXY,0.013705363,0,7.51E-06,7.51E-06,-0.51439333,193.62115,10.748808,0,2.0936325,-19.549768,-20.501253
997,ZTF19aahuian,0.06877665,1.41E-05,z_gal,58525.65601,0.000517523,-1.695621592,0.043249865,0.619209584,2.71E-05,0.504248349,0.048896269,6.60E-06,-0.176861292,-0.004583141,-5.61E-06,-1.03E-06,0.003312348,0.022878178,3.1,0,0.612044142,130.901575,47.253571,snia-cosmo,norm,1,1,2019ard,100,130.9009343,47.25322691,0.110923397,8.912,0.48569653,0.094254973,1.289415355,0,3.96332E+16,130.9009343,47.25322691,1.15292E+18,GALAXY,0.068777198,0,5.48E-07,-5.48E-07,-0.091166965,125,8.609428,0,1.4194582,-16.642534,-17.082003
1006,ZTF19aailqli,0.05621222,1.04E-05,z_gal,58535.60878,0.001321409,0.682594751,0.017691751,0.136123,4.27E-05,0.08664387,0.028744104,-8.87E-07,-0.002740468,0.000313996,-5.02E-07,-1.05E-06,-1.98E-06,0.013527523,3.1,0,0.879373939,200.331031,52.778573,snia-cosmo,norm,1,1,2019avp,100,200.3305101,52.77917174,0.102610916,8.768,0.36269653,0.034669872,1.061740778,6.19E-11,3.96333E+16,200.3305101,52.77917174,5.76461E+18,GALAXY,0.056215634,0,3.41E-06,-3.41E-06,0.010782353,125,8.686475,0.05827756,1.3393042,-17.045404,-17.353395
1008,ZTF19aailteb,0.07729046,1.44E-05,z_gal,58528.00824,0.000846078,0.574038001,-0.035748398,0.294048874,3.07E-05,0.231604753,0.033190477,1.14E-06,-0.0481018,-0.001513691,-2.69E-06,-8.33E-07,0.001647461,0.014136601,3.1,0,0.063710698,229.485749,37.113998,snia,,1,1,2019ana,100,229.4879722,37.11358809,0.105621967,9.409,0.75969653,0.039395431,2.37550676,0,3.9633E+16,229.4879722,37.11358809,5.76461E+18,GALAXY,0.077279759,0,1.07E-05,1.07E-05,0.104751479,125,9.402193,0.14587729,1.3597218,-18.19434,-18.665058
1014,ZTF19aajwdux,0.07548877,1.02E-05,z_gal,58525.64316,0.000913779,-0.061725617,-0.147854719,1.56136447,0.000121176,0.676723698,0.104673094,-4.87E-05,-0.781614867,0.058203495,-2.39E-05,-1.21E-05,0.009268603,0.037384401,3.1,0,0.020464941,175.797952,-8.623481,snia,,0,0,2019aki,100,175.7983327,-8.623398973,0.102391406,9.429,0.58969653,0.023853721,0.772965089,0,3.96276E+16,175.7983327,-8.623398973,5.76461E+18,GALAXY,0.075488833,0,6.29E-08,-6.29E-08,-0.105804511,125,9.483437,0.32732424,1.1864424,-18.513657,-18.865576
1024,ZTF19aakiyly,0.06618539,1.50E-05,z_gal,58539.62878,0.001052728,0.559371574,-0.070766266,0.505852082,4.37E-05,0.22375308,0.034582041,-9.11E-06,-0.068280953,0.004540868,4.86E-07,-1.26E-06,-0.001110641,0.027276969,3.1,0,0.800130621,217.836927,23.422358,snia-cosmo,norm,1,1,2019avy,100,217.8373707,23.42275135,0.103324731,9.479,0.87569653,0.034885527,0.684705646,0,3.96283E+16,217.8373707,23.42275135,5.76461E+18,GALAXY,0.066184986,0,4.04E-07,4.04E-07,-0.116095401,125,9.425081,0.19223906,0.99801624,-17.948627,-18.548578
